target;BJD;RV_mlc_nzp;e_RV_mlc_nzp;RV_drs_nzp;e_RV_drs_nzp;RV_mlc;e_RV_mlc;RV_drs;e_RV_drs;RV_mlc_j;e_RV_mlc_j;CRX;e_CRX;dLW;e_dLW;Halpha;e_Halpha;NaD1;e_NaD1;NaD2;e_NaD2;f_RV;FWHM_DRS;CONTRAST_DRS;BIS;RVGUESS;SNR_DRS;BJD_DRS;BERV;BERV_DRS;DRIFT;e_DRIFT;SA;NZP_mlc;dNZP_mlc;NZP_drs;dNZP_drs;TMMEAN;EXPTIME;MLCRX;E_MLCRX;TIMEID;DRIFT_LAMP;MASK;PROGID;PROGPI;AIRMASS;OBHAB;THAR_FP;DPR_TYPE
HD45364;2457396.75642;7.183;0.749;16491.608;0.740;12.6194445647;0.387287101085;16491.5110033;0.347015141644;12.6194445647;0.387287101085;-3.235250591580574;6.16992816586634;-2.49118255175;0.682119873411;0.4504536888371451;0.00042628628214917957;0.270964728958052;0.0004893852184756343;0.3711292166683874;0.0006297228542979127;0;6.18108072034;36.0644758388;0.0138862346265;16.3;189.8;2457396.75562;-2.78971121309;-2.7942385489;-0.093;-9999999;0.027;-0.579;0.642;-0.124;-9999999;0.49;899.9983;-3.24242978621;6.20137437102;2016-01-09T05:56:04.962;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457399.789;5.865;0.827;16489.966;0.779;13.7691570688;0.597287611568;16491.3931802;0.512520804644;13.7691570688;0.597287611568;3.797816961611847;8.914627587475971;-2.65244130987;0.93067563163;0.44822313627645116;0.0006604563067991417;0.2788423386939416;0.0007628524974902424;0.37640141624848233;0.0009881017111911191;0;6.18616789518;36.0603953419;0.0129136000024;16.3;122.9;2457399.7882;-3.77721535058;-3.78177070491;-2.491;-9999999;0.027;1.889;0.572;1.400;-9999999;0.51;899.9983;3.7542331146;8.93730448205;2016-01-12T06:42:44.923;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457417.68606;1.089;1.028;16484.909;1.047;7.84723338182;0.401255997459;16486.3443576;0.357528427789;7.84723338182;0.401255997459;-8.101344688764412;7.325876024340675;-2.23865383394;0.68272587465;0.4418667154378525;0.00044027681331970675;0.2806531948957271;0.0005118808968631018;0.3690492952299123;0.0006617508527625526;0;6.18509290945;36.0477474148;0.0152369434001;16.3;183.1;2457417.68526;-8.76067172406;-8.76523233702;-0.203;-9999999;0.027;0.743;0.947;1.408;-9999999;0.49;899.9982;-8.06833758337;7.33450493206;2016-01-30T04:15:19.881;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457421.64781;-0.354;0.571;16483.953;0.576;6.77880706226;0.321307375777;16485.158883;0.293286029034;6.77880706226;0.321307375777;12.257715223266938;6.364311105897733;-2.60678911305;0.542464132212;0.44190476799402745;0.00033860316599928396;0.27526631548912206;0.0003980183510372446;0.37543590353831435;0.0005120061344338746;0;6.18164180194;36.0690644521;0.0146729456626;16.3;234.8;2457421.64701;-9.7338107228;-9.73838176178;0.258;-9999999;0.028;1.118;0.472;1.178;-9999999;0.51;899.9982;12.293479646;6.37770530663;2016-02-03T03:20:07.672;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457429.63861;-0.181;0.785;16484.130;0.761;5.34842752728;0.44255722587;16484.0196503;0.393210486742;5.34842752728;0.44255722587;2.957280919883547;5.789159415698018;-2.94366957726;0.708905533485;0.4515619876969169;0.0004983096491992783;0.28230918526336796;0.0005751938962716503;0.37724567454632113;0.0007427423275012209;0;6.18518216902;36.0672100427;0.0154138842581;16.3;162.8;2457429.63782;-11.6857964994;-11.6903957507;-1.585;-9999999;0.028;-0.486;0.648;-0.138;-9999999;0.5;899.9983;2.98750421306;5.80566244289;2016-02-11T03:07:26.257;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457462.53519;-6.090;0.565;16477.262;0.566;0.225097236877;0.314846240119;16477.9500529;0.291482006697;0.225097236877;0.314846240119;-4.001977505092044;6.611694529814116;-1.33566158592;0.473312578006;0.44488285462843663;0.0003415995825493587;0.28341522690576615;0.00039879754689209487;0.3668351848349032;0.0005057393157975958;0;6.18520894683;36.0377098076;0.0125041919756;16.3;235.1;2457462.5344;-16.7522581681;-16.7568932034;-0.184;-9999999;0.028;0.300;0.469;0.660;-9999999;0.51;899.9983;-4.00154245251;6.61147923212;2016-03-15T00:40:39.340;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457464.52914;-7.680;0.687;16475.593;0.660;-0.694977165071;0.445080264619;16477.2587024;0.396453562498;-0.694977165071;0.445080264619;-14.851952514615386;7.748092686305678;-0.0221947704349;0.83100780501;0.45110476641265124;0.0005108181328357643;0.27765230851162326;0.0005919673855876436;0.3704389056701536;0.0007537353148163963;0;6.18862192495;36.0369463303;0.0147720029198;16.3;159.3;2457464.52835;-16.8902290077;-16.8948659525;0.262;-9999999;0.028;0.970;0.524;1.638;-9999999;0.49;899.9982;-14.865735893;7.74577461894;2016-03-17T00:32:24.554;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457474.51048;-8.919;0.603;16475.051;0.598;-3.24112986784;0.372617787886;16475.6167683;0.337434207613;-3.24112986784;0.372617787886;2.2167269318299234;9.735410566170577;-0.367657410374;0.549553594825;0.4445954923299838;0.0003808071308492522;0.28332094549019915;0.00045437581477184957;0.36147389164178506;0.0005789140821951273;0;6.18447004608;36.0303164458;0.0144807215879;16.3;205.9;2457474.50969;-17.3117769951;-17.3164419133;0.147;-9999999;0.028;-0.338;0.473;0.538;-9999999;0.49;899.9982;2.21676315725;9.72735245686;2016-03-27T00:06:21.045;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457479.53152;-11.285;0.630;16472.410;0.594;-4.8358976395;0.419201526631;16473.4539857;0.375430210246;-4.8358976395;0.419201526631;-9.37564775320772;9.050805216384932;-4.76357013051;0.623271646315;0.443647377161359;0.00044425399626847687;0.2841755779259029;0.0005259094311720302;0.36666682513941135;0.0006659390120795722;0;6.17892125017;36.0653568615;0.0143092516744;16.3;178.8;2457479.53073;-17.3991717239;-17.4038567872;-0.187;-9999999;0.028;0.434;0.470;1.016;-9999999;0.49;899.9982;-9.37453375498;9.03652125729;2016-04-01T00:37:04.188;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457691.88541;11.374;0.787;16494.460;0.684;17.9001969311;0.43487645025;16494.7532038;0.385210390769;17.9001969311;0.43487645025;22.135101700805425;5.533765496337245;12.0516580879;0.599043677617;0.44931576373320087;0.00047277887074852334;0.2821491356039682;0.0005533694125816139;0.3825096503471327;0.0007085552121284895;0;6.19411707322;35.9357615407;0.0131889706886;16.3;170.5;2457691.88462;15.1861705653;15.181559522;0.084;-9999999;0.029;0.511;0.656;0.264;-9999999;0.53;899.9983;22.1272393878;5.58691827356;2016-10-30T09:03:40.839;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457714.86817;-30.331;20.016;16520.253;7.820;-23.4368262506;19.9931797973;16520.73742;7.76064572852;-23.4368262506;19.9931797973;-203.09990687965055;204.87453689859768;67.8497673736;33.4757838696;0.4488034374223156;0.02031468893506161;0.23390001283540568;0.028470383950435656;0.34568646803520015;0.03618369703579834;64;6.26704934279;33.7641013998;-0.0178746352357;16.3;5.6;2457714.86737;10.7361138673;10.7315551806;0.0;-9999999;0.029;0.879;0.949;0.455;-9999999;0.59;4.9983;-201.421485133;205.593034853;2016-11-22T08:45:16.865;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457716.76227;17.263;0.984;16501.357;0.933;24.3408497062;0.578586645588;16502.370226;0.499912361426;24.3408497062;0.578586645588;-4.450696172530414;7.224770076522409;-4.84354883507;0.725998415685;0.44857936435714546;0.0006360088525448976;0.2808596317434489;0.0007403136139236709;0.37738498461882847;0.0009557625850978319;0;6.18183524303;36.0575283844;0.0136266864247;16.3;126.2;2457716.76147;10.4992098312;10.4946292226;1.454;-9999999;0.029;1.063;0.795;0.984;-9999999;0.48;899.9983;-4.46030769282;7.26501330777;2016-11-24T06:05:32.420;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457733.72841;18.561;0.901;16504.513;0.558;25.0571129566;0.394082413251;16503.1938327;0.348665906022;25.0571129566;0.394082413251;6.481415832269167;6.598884869571021;6.18846253661;0.593096577243;0.4508881517229651;0.0004584575821164632;0.2788131225823587;0.0005210072474667173;0.3696021982928575;0.0006764429864518842;0;6.1946015171;35.9798831411;0.0174113531553;16.3;179.3;2457733.72761;5.94368688522;5.93912240488;0.893;-9999999;0.029;0.480;0.810;-1.348;-9999999;0.5;899.9983;6.48898972664;6.64576273156;2016-12-11T05:15:48.644;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457820.53132;-12.387;1.085;16473.653;1.131;-7.28683271892;0.436520700019;16472.2153338;0.395173472052;-7.28683271892;0.436520700019;1.9150493953707957;7.117532621808671;0.46013373752;0.748587334586;0.44376387182660915;0.0004678132010824377;0.2836514286883311;0.0005474561421621781;0.36914069429504026;0.0006968736984912322;0;6.18404869931;36.0295423039;0.0145417501902;16.3;171.9;2457820.53051;-16.0065230039;-16.0111556433;-0.021;-9999999;0.030;-0.915;0.994;-1.468;-9999999;0.47;899.9982;1.91785013339;7.09505476254;2017-03-08T00:35:04.834;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457850.53013;-21.954;0.673;16462.744;0.604;-18.0812953829;0.422905546838;16461.0111433;0.381361503871;-18.0812953829;0.422905546838;-10.199882125088868;5.799827621431312;3.53167065352;0.681152779612;0.44432644991636816;0.00042464495909332566;0.28393345070868964;0.0005026258393235317;0.3613140234783753;0.0006398720319451375;0;6.18739710777;35.9693502736;0.0151563657162;16.3;186.9;2457850.52932;-17.2737077348;-17.2784051781;0.98;-9999999;0.030;-2.142;0.523;-1.763;-9999999;0.49;899.9982;-10.2125390606;5.71894806583;2017-04-07T00:35:30.752;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457999.92198;13.688;1.303;16498.543;1.068;19.208371129;0.842929991278;16494.9814069;0.6894201612;19.208371129;0.842929991278;-1.2331480267545294;9.35910272550677;3.80676786514;1.60896067236;0.4529152729153905;0.0008645830376449292;0.27916430251752455;0.0010070448623537372;0.37390439173639517;0.0012961200214900081;0;6.19469010706;35.9631474707;0.0202780673771;16.3;94.7;2457999.92117;15.2824306724;15.2777448245;0.746;-9999999;0.031;-0.495;0.994;-3.593;-9999999;0.53;899.9982;-1.24884916773;9.37627647424;2017-09-03T10:00:50.650;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2458014.90645;19.632;1.265;16503.769;1.278;25.7126965134;0.783412098137;16503.3394798;0.659225753695;25.7126965134;0.783412098137;4.788320558290671;9.172709451277784;9.2350424994;1.11831248327;0.45041587529671073;0.0008664335848737758;0.27435440548816814;0.0009863262866608312;0.3753975405128411;0.0012848757360424251;0;6.19532644805;35.9516112415;0.0179201069554;16.3;96.0;2458014.90564;16.8340592616;16.8293921236;0.771;-9999999;0.031;0.066;0.994;-0.461;-9999999;0.48;899.9982;4.79991215346;9.1909807567;2017-09-18T09:38:04.968;-9999999;K5;198.C-0836(A);Diaz;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
